ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCSTRPO23N000001738,장소,문화시설,15062567,다음도서,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,272-13,2653010700,2653067000,2.65E+11,가야대로134번길,35,128.9872845,35.14794681,마라354846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000946,장소,문화시설,14197756,다이아몬드서점,,,90802,일반서점,1.12E+18,서울특별시,광진구,구의동,,546-4,1121510300,1121587000,1.12E+11,광나루로56길,85,127.0956663,37.53576453,다사642485,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000594,장소,문화시설,14155485,다이어트서점,,,90802,일반서점,5.18E+18,강원특별자치도,인제군,인제읍,상동리,358-6,5181025021,5181025000,5.18E+11,인제로,195,128.1720691,38.06922152,라아589078,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004404,장소,문화시설,19498879,다정서점문구,,,90802,일반서점,1.12E+18,서울특별시,성동구,마장동,,768-5,1120010500,1120054000,1.12E+11,마장로35나길,39,127.0435605,37.56741271,다사596521,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004905,장소,문화시설,19499456,다즐링북스,,,90802,일반서점,4.57E+18,전라북도,완주군,고산면,읍내리,579-14,4571036021,4571036000,4.57E+11,고산로,Jan-96,127.2073973,35.97464763,다마736753,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004129,장소,문화시설,19498242,다채움어린이중고서점,,,90802,일반서점,2.92E+18,광주광역시,북구,문흥동,,989-10,2917011200,2917065600,2.92E+11,문산로74번길,17,126.9260963,35.18751684,다라477881,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002848,장소,문화시설,17294701,다파라치오,,,90802,일반서점,4.18E+18,경기도,양평군,용문면,다문리,629-1,4183040024,4183040000,4.18E+11,다문북길,91,127.5929701,37.48760538,라사082431,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004626,장소,문화시설,19499133,단비,,,90802,일반서점,4.16E+18,경기도,화성시,향남읍,행정리,512-11,4159025939,4159025900,4.16E+11,행정죽전로2길,13,126.9239839,37.12413019,다사488029,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004261,장소,문화시설,19498405,단비책방,,,90802,일반서점,1.16E+18,서울특별시,관악구,봉천동,,897-36,1162010100,1162059500,1.16E+11,청룡길,31,126.9462309,37.48046342,다사510425,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004771,장소,문화시설,19499296,단주하는AA모임,,,90802,일반서점,2.64E+18,부산광역시,금정구,구서동,,252-32,2641010700,2641068000,2.64E+11,중앙대로1841번길,65,129.0885626,35.24920733,마라445960,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004923,장소,문화시설,19499476,달걀책방,,,90802,일반서점,2.63E+18,부산광역시,북구,구포동,,898-9,2632010500,2632052000,2.63E+11,백양대로1016번길,45,128.9968868,35.1964672,마라362900,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003714,장소,문화시설,19497697,달고나헌책방,,,90802,일반서점,1.14E+18,서울특별시,마포구,서교동,,392-20,1144012000,1144066000,1.14E+11,양화로,73,126.9160632,37.55141646,다사484503,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005022,장소,문화시설,19499618,달곰북,,,90802,일반서점,4.72E+18,경상북도,영천시,문외동,,196-5,4723010500,4723052000,4.72E+11,중앙동2길,42,128.9342271,35.97393105,마마293761,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003055,장소,문화시설,17649683,달리책방,,,90802,일반서점,2.63E+18,부산광역시,동래구,명장동,,25-57,2626010100,2626076200,2.63E+11,충렬사로67번길,23,129.0986273,35.20536009,마라455911,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002622,장소,문화시설,16686520,달마헌책방,,,90802,일반서점,2.72E+18,대구광역시,서구,비산동,,578-39,2717010200,2717055000,2.72E+11,달서로39길,12월 01일,128.5702422,35.88078214,라마966654,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002964,장소,문화시설,17482261,달뫼마을,,,90802,일반서점,4.42E+18,충청남도,아산시,모종동,,361-11,4420011300,4420059000,4.42E+11,문화로,301-21,127.0181689,36.78661007,다바570654,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003728,장소,문화시설,19497715,달빛서림,,,90802,일반서점,1.12E+18,서울특별시,성동구,용답동,,238-1,1120012200,1120079000,1.12E+11,자동차시장1길,96,127.0684671,37.55990294,다사618512,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005302,장소,문화시설,19500043,달샘그림책방,,,90802,일반서점,2.91E+18,광주광역시,동구,계림동,,190-6,2911010900,2911057000,2.91E+11,중앙로,300,126.920737,35.1584886,다라472849,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000258,장소,문화시설,5972909,달성문고,,,90802,일반서점,4.71E+18,경상북도,경주시,황오동,,218-2,4713010500,4713053000,4.71E+11,동성로,125-1,129.2142577,35.84331843,마마548621,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004548,장소,문화시설,19499039,달성서점,1호점,,90802,일반서점,1.11E+18,서울특별시,종로구,장사동,,116-4,1111015400,1111061500,1.11E+11,청계천로,159,126.9952868,37.56930138,다사554523,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003422,장소,문화시설,18386378,달순이네헌책방,,,90800,N,4.88E+18,경상남도,남해군,삼동면,지족리,238-5,4884033022,4884033000,4.88E+11,동부대로1876번길,19,128.0019648,34.83139292,라라458486,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002580,장소,문화시설,16370717,달팽이중고서점,청주점,,90804,영풍문고,4.31E+18,충청북도,청주시 흥덕구,가경동,,1416-2,4311311300,4311374700,4.31E+11,풍산로,15,127.4317818,36.62709929,다바939476,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001933,장소,문화시설,15280993,당고개헌책방,,,90802,일반서점,4.72E+18,경상북도,구미시,선산읍,동부리,572-3,4719025022,4719025000,4.72E+11,선산중앙로,Jan-77,128.2996681,36.2427938,라바718053,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001094,장소,문화시설,14212451,당리서점,,,90802,일반서점,4.72E+18,경상북도,영천시,문외동,,156-1,4723010500,4723052000,4.72E+11,동문길,77,128.9345013,35.9702121,마마293757,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003121,장소,문화시설,17752260,당산서점,전주터미널점,,90804,영풍문고,4.51E+18,전라북도,전주시 덕진구,금암동,,767-2,4511310700,4511358000,4.51E+11,가리내로,70,127.1289953,35.83455878,다마664598,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005114,장소,문화시설,19499797,당신의책갈피,,,90802,일반서점,4.71E+18,경상북도,포항시 남구,대도동,,12월 26일,4711110200,4711152500,4.71E+11,양학천로150번길,57,129.3669446,36.02397729,마마682824,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004312,장소,문화시설,19498771,당진기독서점,,,90802,일반서점,1.14E+18,서울특별시,마포구,성산동,,608-12,1144012500,1144072000,1.14E+11,연남로11길,46,126.9164879,37.56536833,다사484519,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000559,장소,문화시설,14118251,당진서점,,,90802,일반서점,2.72E+18,대구광역시,북구,국우동,,1099-1,2723012200,2723080000,2.72E+11,학남로17길,2,128.5698613,35.94473476,라마964725,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004649,장소,문화시설,19499160,대각미디어,,,90802,일반서점,1.11E+18,서울특별시,중구,남창동,,227-2,1114011200,1114054000,1.11E+11,소월로,01월 31일,126.9766933,37.556815,다사537509,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000569,장소,문화시설,14126390,대견서점,,,90802,일반서점,4.79E+18,경상북도,칠곡군,약목면,복성리,961-3,4785036028,4785036000,4.79E+11,약목로,82,128.365947,36.03374236,라마780822,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000267,장소,문화시설,5973032,대경북스,,,90802,일반서점,4.79E+18,경상북도,예천군,예천읍,노하리,74-23,4790025021,4790025000,4.79E+11,맛고을길,58,128.4550283,36.65669887,라바853514,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004652,장소,문화시설,19499163,대경서적,,,90802,일반서점,1.15E+18,서울특별시,금천구,가산동,,371-50,1154510100,1154551000,1.15E+11,가산디지털1로,145,126.8815951,37.47819082,다사453422,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000051,장소,문화시설,114769,대경중고서점,,,90802,일반서점,5.12E+18,강원특별자치도,속초시,중앙동,,473-62,5121010300,5121054000,5.12E+11,중앙로143번길,20,128.5900908,38.20351003,라아954231,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001126,장소,문화시설,14296443,대경지도,,,90802,일반서점,2.91E+18,광주광역시,서구,금호동,,240-25,2914013000,2914082400,2.91E+11,화개1로79번길,6,126.8545778,35.1312619,다라411819,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002515,장소,문화시설,16275918,대광서림,,,90802,일반서점,4.16E+18,경기도,양주시,덕정동,,208-8,4163011000,4163055000,4.16E+11,고암길,306-77,127.0685512,37.83675021,다사620819,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000779,장소,문화시설,14181751,대광서적,,,90802,일반서점,2.72E+18,대구광역시,북구,대현동,,119-37,2723011000,2723064500,2.72E+11,대현로19길,33,128.6098672,35.88547827,마마001660,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000052,장소,문화시설,114786,대광서점,,,90802,일반서점,2.64E+18,부산광역시,금정구,구서동,,87-23,2641010700,2641068000,2.64E+11,금강로,442-1,129.0891185,35.2471188,마라445957,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003912,장소,문화시설,19497993,대교,,,90802,일반서점,4.83E+18,경상남도,김해시,외동,,1256-3,4825010900,4825054000,4.83E+11,내외중앙로,44,128.8668915,35.23386684,마라243940,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003561,장소,문화시설,18826313,대교분당영업국,,,90800,N,1.14E+18,서울특별시,마포구,서교동,,356-1,1144012000,1144066000,1.14E+11,홍익로,25,126.9219501,37.55442131,다사489507,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001610,장소,문화시설,14904188,대교서적,,,90802,일반서점,4.69E+18,전라남도,완도군,금일읍,화목리,801-10,4689025321,4689025300,4.69E+11,하화전1길,5,127.0199687,34.35462239,다다558957,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000762,장소,문화시설,14181705,대교서점,,,90802,일반서점,4.57E+18,전라북도,무주군,설천면,소천리,904-133,4573032024,4573032000,4.57E+11,하평지1길,7,127.7872856,36.01124807,라마258794,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002779,장소,문화시설,17058275,대교일산영업국,,,90802,일반서점,3.11E+18,울산광역시,남구,신정동,,872-55,3114010400,3114054000,3.11E+11,중앙로63번길,16,129.3166338,35.52714558,마마647272,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001917,장소,문화시설,15260070,대교책서점,,,90802,일반서점,3.17E+18,울산광역시,울주군,언양읍,남부리,264-2,3171025332,3171025300,3.17E+11,헌양길,57,129.1241066,35.5650062,마마471311,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000863,장소,문화시설,14182963,대구서점,,,90802,일반서점,2.61E+18,부산광역시,중구,보수동1가,,130-3,2611012000,2611054500,2.61E+11,대청로,Feb-61,129.0266593,35.10324733,마라391797,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003916,장소,문화시설,19497998,대구프뢰벨,,,90802,일반서점,4.88E+18,경상남도,남해군,창선면,상죽리,102-3,4884039031,4884039000,4.88E+11,창선로,Sep-97,128.0128241,34.85716387,라라468515,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002946,장소,문화시설,17438954,대구프뢰벨수성지사,,,90802,일반서점,4.15E+18,경기도,이천시,장호원읍,장호원리,118-19,4150025021,4150025000,4.15E+11,샘재로,147,127.6289283,37.11773677,라사114021,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004820,장소,문화시설,19499352,대구한솔교육,대연지국,,90802,일반서점,2.63E+18,부산광역시,남구,대연동,,1721-6,2629010600,2629051000,2.63E+11,유엔평화로17번길,87,129.0967675,35.13364576,마라454832,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001672,장소,문화시설,14987805,대기서적,,,90802,일반서점,1.17E+18,서울특별시,강남구,신사동,,502-7,1168010700,1168051000,1.17E+11,강남대로,622,127.019629,37.51731553,다사575465,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004699,장소,문화시설,19499215,대덕대서점,,,90802,일반서점,4.14E+18,경기도,시흥시,정왕동,,1861-6,4139013200,4139059300,4.14E+11,옥구상가2길,3,126.7244323,37.35367213,다사313285,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000683,장소,문화시설,14175858,대덕문고,,,90802,일반서점,5.11E+18,강원특별자치도,원주시,무실동,,1642-3,5113011500,5113066000,5.11E+11,시청로,98,127.9288795,37.33597396,라사379264,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001071,장소,문화시설,14208029,대덕서점,,,90802,일반서점,3.11E+18,울산광역시,중구,학성동,,432-318,3111010100,3111051000,3.11E+11,학성1길,32,129.3305214,35.55794326,마마659306,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000384,장소,문화시설,13729750,대도서점,,,90802,일반서점,4.82E+18,경상남도,진주시,이현동,,314-2,4817012700,4817072000,4.82E+11,숙호산로,14,128.0585511,35.18961853,라라508883,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002231,장소,문화시설,15676520,대동고서점,,,90802,일반서점,4.51E+18,전라북도,군산시,장재동,,46-35,4513012800,4513064000,4.51E+11,풍마길,06월 20일,126.7175318,35.97705619,다마294758,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003030,장소,문화시설,17608010,대동서림,,,90802,일반서점,4.71E+18,경상북도,포항시 북구,창포동,,634-11,4711311900,4711368000,4.71E+11,창흥로,10,129.3697775,36.06195458,마마683866,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000195,장소,문화시설,5971503,대동서적,,,90802,일반서점,2.72E+18,대구광역시,북구,읍내동,,1381-15,2723011800,2723077000,2.72E+11,구암로,101-1,128.5519281,35.93247263,라마948711,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000551,장소,문화시설,14110060,대동서적문구,,,90802,일반서점,4.69E+18,전라남도,영광군,영광읍,무령리,198-2,4687025021,4687025000,4.69E+11,중앙로,199,126.5123406,35.27669651,다라101983,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002061,장소,문화시설,15459282,대동서점,지산범물센터,,90802,일반서점,2.73E+18,대구광역시,수성구,범물동,,1277-2,2726011300,2726066100,2.73E+11,지범로39길,05월 21일,128.6418277,35.82099581,마마031588,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003667,장소,문화시설,19497644,대련에듀,,,90802,일반서점,1.11E+18,서울특별시,중구,을지로6가,,17-48,1114014800,1114059000,1.11E+11,청계천로,274,127.0089314,37.56952288,다사566523,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002919,장소,문화시설,17404431,대룡서점,,,90802,일반서점,3.01E+18,대전광역시,중구,목동,,116-35,3014010300,3014055000,3.01E+11,동서대로,1365,127.4097775,36.33128899,다바919148,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001503,장소,문화시설,14800441,대륙서점,,,90802,일반서점,2.73E+18,대구광역시,수성구,사월동,,420-8,2726011700,2726069000,2.73E+11,달구벌대로,3311,128.7180385,35.83674779,마마100607,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004672,장소,문화시설,19499186,대림대학교구내서점,,,90802,일반서점,5.12E+18,강원특별자치도,강릉시,포남동,,1309-15,5115011100,5115057200,5.12E+11,하평6길,13,128.9186321,37.77045678,마사249754,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000728,장소,문화시설,14180794,대림문고,,,90802,일반서점,3.01E+18,대전광역시,동구,대동,,129-1,3011011000,3011058500,3.01E+11,용운로1번길,28-30,127.4456467,36.32957936,다바951146,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004551,장소,문화시설,19499044,대림문화원,,,90802,일반서점,1.16E+18,서울특별시,관악구,봉천동,,1645-57,1162010100,1162062500,1.16E+11,인헌9길,31,126.9686173,37.47283589,다사530416,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000940,장소,문화시설,14197524,대림서림,,,90802,일반서점,1.12E+18,서울특별시,동대문구,장안동,,337-19,1123010600,1123066000,1.12E+11,답십리로72길,36,127.0736598,37.57057216,다사623524,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000749,장소,문화시설,14181675,대림서적,,,90802,일반서점,4.71E+18,경상북도,포항시 남구,상도동,,18-19,4711110100,4711152500,4.71E+11,중흥로172번길,32,129.3583295,36.0178956,마마674817,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000307,장소,문화시설,6946693,대림서점,부천점,,90803,교보문고,4.12E+18,경기도,부천시,심곡본동,,316-2,4119011100,4119074600,4.12E+11,부천로,1,126.7822724,37.48409776,다사365430,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000502,장소,문화시설,13965805,대림책문구,마산점,,90802,일반서점,4.81E+18,경상남도,창원시 마산합포구,오동동,,107-23,4812513700,4812563000,4.81E+11,오동북16길,27,128.5772793,35.20835594,라라980908,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001256,장소,문화시설,14497239,대명사서점,,,90802,일반서점,2.72E+18,대구광역시,북구,대현동,,259-7,2723011000,2723064500,2.72E+11,대현로,3,128.6023236,35.8876967,라마994662,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001205,장소,문화시설,14452957,대명서적,,,90802,일반서점,4.71E+18,경상북도,경주시,외동읍,입실리,997-11,4713025921,4713025900,4.71E+11,입실로3길,09월 14일,129.3237722,35.714761,마마649480,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
